,puma,BABS_UnEmp_Total,BABS_UnEmp_M,BABS_UnEmp_F,HS_UnEmp_Total,HS_UnEmp_M,HS_UnEmp_F,HSINC_UnEmp_Total,HSINC_UnEmp_M,HSINC_UnEmp_F
0,Total Geo,0.03258801141769743,0.030203843913803145,0.03441980346882887,0.08148558609206502,0.07991885584710734,0.0832457503198684,0.15684584581930044,0.14189325502678712,0.1784983932223196
1,Nassau County (Central)--Hempstead Town (Northeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,"Chenango, Delaware & Broome (East) Counties PUMA",0.0,0.0,0.0,0.08866995073891626,1.0,0.0,0.0,0.0,#DIV/0!
3,Cayuga & Onondaga (South) Counties PUMA,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
4,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,0.0,0.0,0.0,0.008157149991676377,0.0,0.01840030041306797,0.0,0.0,0.0
5,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",0.023639896373056996,0.05775316455696203,0.0,0.04810938555030385,0.020882452004041766,0.0754653130287648,0.0,0.0,0.0
6,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",0.0,0.0,0.0,0.0,0.0,0.0,0.25100671140939596,0.2265625,0.4
7,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
8,Erie County (Northwest) PUMA,0.0,#DIV/0!,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
9,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,0.0,0.0,0.0,0.005401512423478574,0.012325390304026294,0.0,0.5771276595744681,1.0,0.0
10,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",0.09809602649006623,0.0,0.16311080523055746,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
11,Saratoga County (South & Central) PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.0,0.0
12,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,0.0,0.0,0.0,0.02907488986784141,0.0,0.045433685176686556,0.5530973451327433,1.0,0.0
13,Columbia & Greene Counties PUMA,0.0,0.0,0.0,0.2800982800982801,0.4523809523809524,0.2602739726027397,0.0,0.0,0.0
14,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,0.0,0.0,0.0,0.07688859000224164,0.04012623985572588,0.11324119482835489,0.0,0.0,#DIV/0!
15,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
16,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,0.0,0.0,0.0,0.031031468531468532,0.0625,0.0,0.04753199268738574,0.0,0.07647058823529412
17,Putnam County PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
18,Nassau County (Northwest)--North Hempstead Town (North) PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
19,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,0.0,0.0,0.0,0.02477606251191157,0.04885381435550545,0.0,0.08095605242868158,0.10758196721311475,0.0
20,Rockland County (North)--New City & Congers PUMA,0.11106870229007633,0.2570671378091873,0.0,0.0,0.0,0.0,0.08785046728971962,0.10585585585585586,0.0
21,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",0.0,0.0,0.0,0.10689876121315676,0.08650584244251791,0.13356333169048792,0.5135726795096323,0.36142625607779577,0.5698860227954409
22,Orange County (Northwest) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,0.0,0.0,0.0,0.12803304078471864,0.18835616438356165,0.07822808671065033,#DIV/0!,#DIV/0!,#DIV/0!
24,Dutchess County (Southwest) PUMA,0.0,0.0,0.0,0.04532064355313845,0.13956734124214934,0.0,0.0,0.0,0.0
25,Westchester County (Northwest) PUMA,0.04582338902147971,0.0,0.05783132530120482,0.196285140562249,0.584192439862543,0.036170212765957444,0.0,0.0,#DIV/0!
26,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
27,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,0.0,0.0,0.0,0.13045414069456812,0.0,0.3170995670995671,0.0,0.0,#DIV/0!
28,Saratoga County (Outer) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
29,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,0.042058165548098436,0.0,0.07384131971720345,0.026450653000495948,0.0,0.06301693580149666,0.1313304721030043,0.30357142857142855,0.0
30,Erie County (South) PUMA,0.0,0.0,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
31,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",0.0,0.0,0.0,0.20952037504507753,0.22699757869249396,0.18376449598572703,0.0,0.0,#DIV/0!
32,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,0.12453789279112754,0.1111111111111111,0.13907603464870066,0.06710414902624894,0.0,0.11917293233082707,0.14778761061946902,0.0,0.5091463414634146
33,Suffolk County (Central)--Brookhaven Town (Central) PUMA,0.1425364758698092,0.0,0.19781931464174454,0.0,0.0,0.0,0.0,#DIV/0!,0.0
34,St. Lawrence County PUMA,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
35,Genesee & Orleans Counties PUMA,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
36,Monroe County (Central)--Rochester City (West) PUMA,0.0,0.0,0.0,0.0720164609053498,0.10668563300142248,0.052377115229653506,0.0,0.0,0.0
37,Wayne & Seneca Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
38,Warren & Washington Counties PUMA,0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
39,Erie County (North Central) PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
40,"Clinton, Franklin, Essex & Hamilton Counties PUMA",0.0,0.0,0.0,0.18579234972677597,0.0,0.3022222222222222,0.0,0.0,#DIV/0!
41,Dutchess County (North & East) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Tompkins County PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
43,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",0.013232514177693762,0.0,0.054858934169279,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
44,Onondaga County (Central)--Syracuse City PUMA,0.0,0.0,0.0,0.1443850267379679,0.39191919191919194,0.02197802197802198,0.2838038632986627,0.0,0.37377690802348335
45,Suffolk County (South Central)--Brookhaven Town (South) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
46,Suffolk County (Northwest)--Smithtown Town PUMA,0.0,0.0,0.0,0.19807186678352323,0.0,0.5317647058823529,0.0,#DIV/0!,0.0
47,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
48,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,0.009777777777777778,0.0,0.01667508842849924,0.08340260459961209,0.08881394041596402,0.07814207650273224,0.14285714285714285,0.23863636363636365,0.0
49,Onondaga County (Central)--Syracuse City (Outer) PUMA,0.0,0.0,#DIV/0!,0.08701298701298701,0.0,0.1060126582278481,#DIV/0!,#DIV/0!,#DIV/0!
50,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,#DIV/0!,1.0
51,Erie County (West Central)--Buffalo City (West) PUMA,0.0,0.0,0.0,0.029462738301559793,0.0,0.0449438202247191,0.0,0.0,0.0
52,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",0.0,0.0,0.0,0.5574324324324325,0.4049586776859504,0.6628571428571428,0.10606060606060606,0.3181818181818182,0.0
53,Monroe County (North & West) PUMA,0.0,0.0,#DIV/0!,0.23529411764705882,0.0,0.32432432432432434,0.0,#DIV/0!,0.0
54,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Cattaraugus & Allegany Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
56,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",0.03139013452914798,0.08571428571428572,0.0,0.21956406166932482,0.0,0.4709236031927024,#DIV/0!,#DIV/0!,#DIV/0!
57,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
58,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,0.0,0.0,0.0,0.16345817290864542,0.04744525547445255,0.32069249793899424,0.0,0.0,#DIV/0!
59,Jefferson & Lewis Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
60,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,0.20705421293272372,0.24620303756994405,0.1800110436223081,0.03635667814772292,0.0673281360737066,0.0,0.19430051813471502,0.27124773960216997,0.0
61,Schenectady County--Schenectady City PUMA,0.0,0.0,0.0,0.20031628887717448,0.472636815920398,0.0,0.15748031496062992,1.0,0.0
62,NYC-Queens Community District 1--Astoria & Long Island City PUMA,0.0,0.0,0.0,0.04421202757309246,0.04322111010009099,0.04529616724738676,0.0,0.0,0.0
63,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.0,0.0,0.0,0.1588447653429603,0.0,0.24812030075187969,0.0,0.0,#DIV/0!
64,Fulton & Montgomery Counties PUMA,1.0,#DIV/0!,1.0,0.07918739635157546,0.07977991746905089,0.07828810020876827,0.11284046692607004,0.11284046692607004,#DIV/0!
65,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,0.17817371937639198,0.5387205387205387,0.0,0.10721721027064539,0.051933701657458566,0.20055970149253732,0.6989247311827957,0.21428571428571427,0.820627802690583
66,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",0.05941358024691358,0.07954545454545454,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
67,Oswego County PUMA,0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
68,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",0.0,0.0,0.0,0.22579529737206086,0.2257312667521268,0.22597924338801473,0.20806962025316456,0.229,0.12878787878787878
69,Monroe County (Central)--Rochester City (East) PUMA,0.0913081650570676,0.13392857142857142,0.06367583212735166,0.03780138945647732,0.0,0.07181677018633541,0.1060985797827903,0.174931129476584,0.0
70,Westchester County (Northeast) PUMA,0.08428720083246619,0.0,0.1431095406360424,0.09962264150943397,0.1104199066874028,0.08944281524926687,0.0,0.0,#DIV/0!
71,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",0.05680317040951123,0.1853448275862069,0.0,0.17724228405717046,0.18437945791726107,0.1673529896227969,0.20643763540699475,0.3284477015323118,0.10057803468208093
72,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",0.1285475792988314,0.22063037249283668,0.0,0.06571428571428571,0.06535700793350964,0.06632324533161622,0.14143426294820718,0.0,0.24738675958188153
73,Onondaga County (North) PUMA,0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
74,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,0.0,#DIV/0!,0.0,0.057122708039492244,0.0,0.1594488188976378,0.2095115681233933,0.24293785310734464,0.18160377358490565
75,Monroe County (South) PUMA,0.0,0.0,0.0,0.04588394062078273,0.0,0.08163265306122448,#DIV/0!,#DIV/0!,#DIV/0!
76,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",0.0,0.0,0.0,0.20356768100734524,0.5023696682464455,0.11859838274932614,0.0,0.0,#DIV/0!
77,Rensselaer County--Troy City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
78,Suffolk County (Central)--Islip Town (East) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
79,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,0.08995910949568378,0.0,0.15714285714285714,0.10819828408007626,0.22233104799216455,0.0,0.0,0.0,#DIV/0!
80,Ontario & Yates Counties PUMA,0.0,0.0,0.0,0.14829396325459318,0.0,0.3147632311977716,0.0,0.0,#DIV/0!
81,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,0.0,0.0,0.0,0.040987034713508994,0.0,0.12296110414052698,0.0,0.0,0.0
82,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
